,timestamp,close
0,2024-02-15 15:30:00,0.05
1,2024-02-15 15:35:00,0.05
2,2024-02-15 15:40:00,0.05
3,2024-02-15 15:45:00,0.05
4,2024-02-15 15:50:00,0.05
5,2024-02-15 15:55:00,0.05
6,2024-02-15 16:00:00,0.05
7,2024-02-15 16:05:00,0.05
8,2024-02-15 16:10:00,0.05
9,2024-02-15 16:15:00,0.05
10,2024-02-15 16:20:00,0.05
11,2024-02-15 16:25:00,0.05
12,2024-02-15 16:30:00,0.05
13,2024-02-15 16:35:00,0.05
14,2024-02-15 16:40:00,0.05
15,2024-02-15 16:45:00,0.05
16,2024-02-15 16:50:00,0.05
17,2024-02-15 16:55:00,0.05
18,2024-02-15 17:00:00,0.05
19,2024-02-15 17:05:00,0.05
20,2024-02-15 17:10:00,0.05
21,2024-02-15 17:15:00,0.05
22,2024-02-15 17:20:00,0.05
23,2024-02-15 17:25:00,0.05
24,2024-02-15 17:30:00,0.05
25,2024-02-15 17:35:00,0.05
26,2024-02-15 17:40:00,0.05
27,2024-02-15 17:45:00,0.05
28,2024-02-15 17:50:00,0.05
29,2024-02-15 17:55:00,0.05
30,2024-02-15 18:00:00,0.05
31,2024-02-15 18:05:00,0.05
32,2024-02-15 18:10:00,0.05
33,2024-02-15 18:15:00,0.05
34,2024-02-15 18:20:00,0.05
35,2024-02-15 18:25:00,0.05
36,2024-02-15 18:30:00,0.05
37,2024-02-15 18:35:00,0.05
38,2024-02-15 18:40:00,0.05
39,2024-02-15 18:45:00,0.05
40,2024-02-15 18:50:00,0.05
41,2024-02-15 18:55:00,0.05
42,2024-02-15 19:00:00,0.05
43,2024-02-15 19:05:00,0.05
44,2024-02-15 19:10:00,0.05
45,2024-02-15 19:15:00,0.05
46,2024-02-15 19:20:00,0.05
47,2024-02-15 19:25:00,0.05
48,2024-02-15 19:30:00,0.05
49,2024-02-15 19:35:00,0.05
50,2024-02-15 19:40:00,0.05
51,2024-02-15 19:45:00,0.05
52,2024-02-15 19:50:00,0.05
53,2024-02-15 19:55:00,0.05
54,2024-02-15 20:00:00,0.05
55,2024-02-15 20:05:00,0.05
56,2024-02-15 20:10:00,0.05
57,2024-02-15 20:15:00,0.05
58,2024-02-15 20:20:00,0.05
59,2024-02-15 20:25:00,0.05
60,2024-02-15 20:30:00,0.05
61,2024-02-15 20:35:00,0.05
62,2024-02-15 20:40:00,0.05
63,2024-02-15 20:45:00,0.05
64,2024-02-15 20:50:00,0.05
65,2024-02-15 20:55:00,0.05
66,2024-02-15 21:00:00,0.05
67,2024-02-15 21:05:00,0.05
68,2024-02-15 21:10:00,0.05
69,2024-02-15 21:15:00,0.05
70,2024-02-15 21:20:00,0.05
71,2024-02-15 21:25:00,0.05
72,2024-02-15 21:30:00,0.05
73,2024-02-15 21:35:00,0.05
74,2024-02-15 21:40:00,0.05
75,2024-02-15 21:45:00,0.05
76,2024-02-15 21:50:00,0.05
77,2024-02-15 21:55:00,0.05
78,2024-02-15 22:00:00,0.05
79,2024-02-15 22:05:00,0.05
80,2024-02-15 22:10:00,0.05
81,2024-02-15 22:15:00,0.05
82,2024-02-15 22:20:00,0.05
83,2024-02-15 22:25:00,0.05
84,2024-02-15 22:30:00,0.05
85,2024-02-15 22:35:00,0.05
86,2024-02-15 22:40:00,0.05
87,2024-02-15 22:45:00,0.05
88,2024-02-15 22:50:00,0.05
89,2024-02-15 22:55:00,0.05
90,2024-02-15 23:00:00,0.05
91,2024-02-15 23:05:00,0.05
92,2024-02-15 23:10:00,0.05
93,2024-02-15 23:15:00,0.05
94,2024-02-15 23:20:00,0.05
95,2024-02-15 23:25:00,0.05
96,2024-02-15 23:30:00,0.05
97,2024-02-15 23:35:00,0.05
98,2024-02-15 23:40:00,0.05
99,2024-02-15 23:45:00,0.05
100,2024-02-15 23:50:00,0.05
101,2024-02-15 23:55:00,0.05
102,2024-02-16 00:00:00,0.05
103,2024-02-16 00:05:00,0.05
104,2024-02-16 00:10:00,0.05
105,2024-02-16 00:15:00,0.05
106,2024-02-16 00:20:00,0.05
107,2024-02-16 00:25:00,0.05
108,2024-02-16 00:30:00,0.05
109,2024-02-16 00:35:00,0.05
110,2024-02-16 00:40:00,0.05
111,2024-02-16 00:45:00,0.05
112,2024-02-16 00:50:00,0.05
113,2024-02-16 00:55:00,0.05
114,2024-02-16 01:00:00,0.05
115,2024-02-16 01:05:00,0.05
116,2024-02-16 01:10:00,0.05
117,2024-02-16 01:15:00,0.05
118,2024-02-16 01:20:00,0.05
119,2024-02-16 01:25:00,0.05
120,2024-02-16 01:30:00,0.05
121,2024-02-16 01:35:00,0.05
122,2024-02-16 01:40:00,0.05
123,2024-02-16 01:45:00,0.05
124,2024-02-16 01:50:00,0.05
125,2024-02-16 01:55:00,0.05
126,2024-02-16 02:00:00,0.05
127,2024-02-16 02:05:00,0.05
128,2024-02-16 02:10:00,0.05
129,2024-02-16 02:15:00,0.05
130,2024-02-16 02:20:00,0.05
131,2024-02-16 02:25:00,0.05
132,2024-02-16 02:30:00,0.05
133,2024-02-16 02:35:00,0.05
134,2024-02-16 02:40:00,0.05
135,2024-02-16 02:45:00,0.05
136,2024-02-16 02:50:00,0.05
137,2024-02-16 02:55:00,0.05
138,2024-02-16 03:00:00,0.05
139,2024-02-16 03:05:00,0.05
140,2024-02-16 03:10:00,0.05
141,2024-02-16 03:15:00,0.05
142,2024-02-16 03:20:00,0.05
143,2024-02-16 03:25:00,0.05
144,2024-02-16 03:30:00,0.05
145,2024-02-16 03:35:00,0.05
146,2024-02-16 03:40:00,0.05
147,2024-02-16 03:45:00,0.05
148,2024-02-16 03:50:00,0.05
149,2024-02-16 03:55:00,0.05
150,2024-02-16 04:00:00,0.05
151,2024-02-16 04:05:00,0.05
152,2024-02-16 04:10:00,0.05
153,2024-02-16 04:15:00,0.05
154,2024-02-16 04:20:00,0.05
155,2024-02-16 04:25:00,0.05
156,2024-02-16 04:30:00,0.05
157,2024-02-16 04:35:00,0.05
158,2024-02-16 04:40:00,0.05
159,2024-02-16 04:45:00,0.05
160,2024-02-16 04:50:00,0.05
161,2024-02-16 04:55:00,0.05
162,2024-02-16 05:00:00,0.05
163,2024-02-16 05:05:00,0.05
164,2024-02-16 05:10:00,0.05
165,2024-02-16 05:15:00,0.05
166,2024-02-16 05:20:00,0.05
167,2024-02-16 05:25:00,0.05
168,2024-02-16 05:30:00,0.05
169,2024-02-16 05:35:00,0.05
170,2024-02-16 05:40:00,0.05
171,2024-02-16 05:45:00,0.05
172,2024-02-16 05:50:00,0.05
173,2024-02-16 05:55:00,0.05
174,2024-02-16 06:00:00,0.05
175,2024-02-16 06:05:00,0.05
176,2024-02-16 06:10:00,0.05
177,2024-02-16 06:15:00,0.05
178,2024-02-16 06:20:00,0.05
179,2024-02-16 06:25:00,0.05
180,2024-02-16 06:30:00,0.05
181,2024-02-16 06:35:00,0.05
182,2024-02-16 06:40:00,0.05
183,2024-02-16 06:45:00,0.05
184,2024-02-16 06:50:00,0.05
185,2024-02-16 06:55:00,0.05
186,2024-02-16 07:00:00,0.05
187,2024-02-16 07:05:00,0.05
188,2024-02-16 07:10:00,0.05
189,2024-02-16 07:15:00,0.05
190,2024-02-16 07:20:00,0.05
191,2024-02-16 07:25:00,0.05
192,2024-02-16 07:30:00,0.05
193,2024-02-16 07:35:00,0.05
194,2024-02-16 07:40:00,0.05
195,2024-02-16 07:45:00,0.05
196,2024-02-16 07:50:00,0.05
197,2024-02-16 07:55:00,0.05
198,2024-02-16 08:00:00,0.05
199,2024-02-16 08:05:00,0.05
200,2024-02-16 08:10:00,0.05
201,2024-02-16 08:15:00,0.05
202,2024-02-16 08:20:00,0.05
203,2024-02-16 08:25:00,0.05
204,2024-02-16 08:30:00,0.05
205,2024-02-16 08:35:00,0.05
206,2024-02-16 08:40:00,0.05
207,2024-02-16 08:45:00,0.05
208,2024-02-16 08:50:00,0.05
209,2024-02-16 08:55:00,0.05
210,2024-02-16 09:00:00,0.05
211,2024-02-16 09:05:00,0.05
212,2024-02-16 09:10:00,0.05
213,2024-02-16 09:15:00,83.1
214,2024-02-16 09:20:00,81.05
215,2024-02-16 09:25:00,83.3
216,2024-02-16 09:30:00,81.4
217,2024-02-16 09:35:00,90.6
218,2024-02-16 09:40:00,84.7
219,2024-02-16 09:45:00,84.7
220,2024-02-16 09:50:00,84.7
221,2024-02-16 09:55:00,84.7
222,2024-02-16 10:00:00,84.7
223,2024-02-16 10:05:00,84.7
224,2024-02-16 10:10:00,84.7
225,2024-02-16 10:15:00,84.7
226,2024-02-16 10:20:00,84.7
227,2024-02-16 10:25:00,84.7
228,2024-02-16 10:30:00,84.7
229,2024-02-16 10:35:00,84.7
230,2024-02-16 10:40:00,101.9
231,2024-02-16 10:45:00,101.9
232,2024-02-16 10:50:00,101.9
233,2024-02-16 10:55:00,101.9
234,2024-02-16 11:00:00,101.9
235,2024-02-16 11:05:00,102.55
236,2024-02-16 11:10:00,102.55
237,2024-02-16 11:15:00,102.55
238,2024-02-16 11:20:00,102.55
239,2024-02-16 11:25:00,102.55
240,2024-02-16 11:30:00,102.55
241,2024-02-16 11:35:00,102.55
242,2024-02-16 11:40:00,92.55
243,2024-02-16 11:45:00,92.55
244,2024-02-16 11:50:00,92.55
245,2024-02-16 11:55:00,92.55
246,2024-02-16 12:00:00,92.55
247,2024-02-16 12:05:00,92.55
248,2024-02-16 12:10:00,92.55
249,2024-02-16 12:15:00,92.55
250,2024-02-16 12:20:00,92.55
251,2024-02-16 12:25:00,92.55
252,2024-02-16 12:30:00,92.55
253,2024-02-16 12:35:00,92.55
254,2024-02-16 12:40:00,92.55
255,2024-02-16 12:45:00,96.9
256,2024-02-16 12:50:00,101.65
257,2024-02-16 12:55:00,101.65
258,2024-02-16 13:00:00,101.0
259,2024-02-16 13:05:00,102.7
260,2024-02-16 13:10:00,100.6
261,2024-02-16 13:15:00,94.2
262,2024-02-16 13:20:00,97.9
263,2024-02-16 13:25:00,93.0
264,2024-02-16 13:30:00,94.0
265,2024-02-16 13:35:00,97.75
266,2024-02-16 13:40:00,97.55
267,2024-02-16 13:45:00,97.6
268,2024-02-16 13:50:00,96.15
269,2024-02-16 13:55:00,94.15
270,2024-02-16 14:00:00,95.6
271,2024-02-16 14:05:00,95.05
272,2024-02-16 14:10:00,91.0
273,2024-02-16 14:15:00,88.6
274,2024-02-16 14:20:00,87.45
275,2024-02-16 14:25:00,92.2
276,2024-02-16 14:30:00,90.9
277,2024-02-16 14:35:00,98.4
278,2024-02-16 14:40:00,93.2
279,2024-02-16 14:45:00,94.1
280,2024-02-16 14:50:00,93.85
281,2024-02-16 14:55:00,95.5
282,2024-02-16 15:00:00,90.4
283,2024-02-16 15:05:00,85.8
284,2024-02-16 15:10:00,82.95
285,2024-02-16 15:15:00,82.2
286,2024-02-16 15:20:00,82.2
287,2024-02-16 15:25:00,82.2
288,2024-02-16 15:30:00,82.05
289,2024-02-16 15:35:00,82.05
290,2024-02-16 15:40:00,82.05
291,2024-02-16 15:45:00,82.05
292,2024-02-16 15:50:00,82.05
293,2024-02-16 15:55:00,82.05
294,2024-02-16 16:00:00,82.05
295,2024-02-16 16:05:00,82.05
296,2024-02-16 16:10:00,82.05
297,2024-02-16 16:15:00,82.05
298,2024-02-16 16:20:00,82.05
299,2024-02-16 16:25:00,82.05
300,2024-02-16 16:30:00,82.05
301,2024-02-16 16:35:00,82.05
302,2024-02-16 16:40:00,82.05
303,2024-02-16 16:45:00,82.05
304,2024-02-16 16:50:00,82.05
305,2024-02-16 16:55:00,82.05
306,2024-02-16 17:00:00,82.05
307,2024-02-16 17:05:00,82.05
308,2024-02-16 17:10:00,82.05
309,2024-02-16 17:15:00,82.05
310,2024-02-16 17:20:00,82.05
311,2024-02-16 17:25:00,82.05
312,2024-02-16 17:30:00,82.05
313,2024-02-16 17:35:00,82.05
314,2024-02-16 17:40:00,82.05
315,2024-02-16 17:45:00,82.05
316,2024-02-16 17:50:00,82.05
317,2024-02-16 17:55:00,82.05
318,2024-02-16 18:00:00,82.05
319,2024-02-16 18:05:00,82.05
320,2024-02-16 18:10:00,82.05
321,2024-02-16 18:15:00,82.05
322,2024-02-16 18:20:00,82.05
323,2024-02-16 18:25:00,82.05
324,2024-02-16 18:30:00,82.05
325,2024-02-16 18:35:00,82.05
326,2024-02-16 18:40:00,82.05
327,2024-02-16 18:45:00,82.05
328,2024-02-16 18:50:00,82.05
329,2024-02-16 18:55:00,82.05
330,2024-02-16 19:00:00,82.05
331,2024-02-16 19:05:00,82.05
332,2024-02-16 19:10:00,82.05
333,2024-02-16 19:15:00,82.05
334,2024-02-16 19:20:00,82.05
335,2024-02-16 19:25:00,82.05
336,2024-02-16 19:30:00,82.05
337,2024-02-16 19:35:00,82.05
338,2024-02-16 19:40:00,82.05
339,2024-02-16 19:45:00,82.05
340,2024-02-16 19:50:00,82.05
341,2024-02-16 19:55:00,82.05
342,2024-02-16 20:00:00,82.05
343,2024-02-16 20:05:00,82.05
344,2024-02-16 20:10:00,82.05
345,2024-02-16 20:15:00,82.05
346,2024-02-16 20:20:00,82.05
347,2024-02-16 20:25:00,82.05
348,2024-02-16 20:30:00,82.05
349,2024-02-16 20:35:00,82.05
350,2024-02-16 20:40:00,82.05
351,2024-02-16 20:45:00,82.05
352,2024-02-16 20:50:00,82.05
353,2024-02-16 20:55:00,82.05
354,2024-02-16 21:00:00,82.05
355,2024-02-16 21:05:00,82.05
356,2024-02-16 21:10:00,82.05
357,2024-02-16 21:15:00,82.05
358,2024-02-16 21:20:00,82.05
359,2024-02-16 21:25:00,82.05
360,2024-02-16 21:30:00,82.05
361,2024-02-16 21:35:00,82.05
362,2024-02-16 21:40:00,82.05
363,2024-02-16 21:45:00,82.05
364,2024-02-16 21:50:00,82.05
365,2024-02-16 21:55:00,82.05
366,2024-02-16 22:00:00,82.05
367,2024-02-16 22:05:00,82.05
368,2024-02-16 22:10:00,82.05
369,2024-02-16 22:15:00,82.05
370,2024-02-16 22:20:00,82.05
371,2024-02-16 22:25:00,82.05
372,2024-02-16 22:30:00,82.05
373,2024-02-16 22:35:00,82.05
374,2024-02-16 22:40:00,82.05
375,2024-02-16 22:45:00,82.05
376,2024-02-16 22:50:00,82.05
377,2024-02-16 22:55:00,82.05
378,2024-02-16 23:00:00,82.05
379,2024-02-16 23:05:00,82.05
380,2024-02-16 23:10:00,82.05
381,2024-02-16 23:15:00,82.05
382,2024-02-16 23:20:00,82.05
383,2024-02-16 23:25:00,82.05
384,2024-02-16 23:30:00,82.05
385,2024-02-16 23:35:00,82.05
386,2024-02-16 23:40:00,82.05
387,2024-02-16 23:45:00,82.05
388,2024-02-16 23:50:00,82.05
389,2024-02-16 23:55:00,82.05
390,2024-02-17 00:00:00,82.05
391,2024-02-17 00:05:00,82.05
392,2024-02-17 00:10:00,82.05
393,2024-02-17 00:15:00,82.05
394,2024-02-17 00:20:00,82.05
395,2024-02-17 00:25:00,82.05
396,2024-02-17 00:30:00,82.05
397,2024-02-17 00:35:00,82.05
398,2024-02-17 00:40:00,82.05
399,2024-02-17 00:45:00,82.05
400,2024-02-17 00:50:00,82.05
401,2024-02-17 00:55:00,82.05
402,2024-02-17 01:00:00,82.05
403,2024-02-17 01:05:00,82.05
404,2024-02-17 01:10:00,82.05
405,2024-02-17 01:15:00,82.05
406,2024-02-17 01:20:00,82.05
407,2024-02-17 01:25:00,82.05
408,2024-02-17 01:30:00,82.05
409,2024-02-17 01:35:00,82.05
410,2024-02-17 01:40:00,82.05
411,2024-02-17 01:45:00,82.05
412,2024-02-17 01:50:00,82.05
413,2024-02-17 01:55:00,82.05
414,2024-02-17 02:00:00,82.05
415,2024-02-17 02:05:00,82.05
416,2024-02-17 02:10:00,82.05
417,2024-02-17 02:15:00,82.05
418,2024-02-17 02:20:00,82.05
419,2024-02-17 02:25:00,82.05
420,2024-02-17 02:30:00,82.05
421,2024-02-17 02:35:00,82.05
422,2024-02-17 02:40:00,82.05
423,2024-02-17 02:45:00,82.05
424,2024-02-17 02:50:00,82.05
425,2024-02-17 02:55:00,82.05
426,2024-02-17 03:00:00,82.05
427,2024-02-17 03:05:00,82.05
428,2024-02-17 03:10:00,82.05
429,2024-02-17 03:15:00,82.05
430,2024-02-17 03:20:00,82.05
431,2024-02-17 03:25:00,82.05
432,2024-02-17 03:30:00,82.05
433,2024-02-17 03:35:00,82.05
434,2024-02-17 03:40:00,82.05
435,2024-02-17 03:45:00,82.05
436,2024-02-17 03:50:00,82.05
437,2024-02-17 03:55:00,82.05
438,2024-02-17 04:00:00,82.05
439,2024-02-17 04:05:00,82.05
440,2024-02-17 04:10:00,82.05
441,2024-02-17 04:15:00,82.05
442,2024-02-17 04:20:00,82.05
443,2024-02-17 04:25:00,82.05
444,2024-02-17 04:30:00,82.05
445,2024-02-17 04:35:00,82.05
446,2024-02-17 04:40:00,82.05
447,2024-02-17 04:45:00,82.05
448,2024-02-17 04:50:00,82.05
449,2024-02-17 04:55:00,82.05
450,2024-02-17 05:00:00,82.05
451,2024-02-17 05:05:00,82.05
452,2024-02-17 05:10:00,82.05
453,2024-02-17 05:15:00,82.05
454,2024-02-17 05:20:00,82.05
455,2024-02-17 05:25:00,82.05
456,2024-02-17 05:30:00,82.05
457,2024-02-17 05:35:00,82.05
458,2024-02-17 05:40:00,82.05
459,2024-02-17 05:45:00,82.05
460,2024-02-17 05:50:00,82.05
461,2024-02-17 05:55:00,82.05
462,2024-02-17 06:00:00,82.05
463,2024-02-17 06:05:00,82.05
464,2024-02-17 06:10:00,82.05
465,2024-02-17 06:15:00,82.05
466,2024-02-17 06:20:00,82.05
467,2024-02-17 06:25:00,82.05
468,2024-02-17 06:30:00,82.05
469,2024-02-17 06:35:00,82.05
470,2024-02-17 06:40:00,82.05
471,2024-02-17 06:45:00,82.05
472,2024-02-17 06:50:00,82.05
473,2024-02-17 06:55:00,82.05
474,2024-02-17 07:00:00,82.05
475,2024-02-17 07:05:00,82.05
476,2024-02-17 07:10:00,82.05
477,2024-02-17 07:15:00,82.05
478,2024-02-17 07:20:00,82.05
479,2024-02-17 07:25:00,82.05
480,2024-02-17 07:30:00,82.05
481,2024-02-17 07:35:00,82.05
482,2024-02-17 07:40:00,82.05
483,2024-02-17 07:45:00,82.05
484,2024-02-17 07:50:00,82.05
485,2024-02-17 07:55:00,82.05
486,2024-02-17 08:00:00,82.05
487,2024-02-17 08:05:00,82.05
488,2024-02-17 08:10:00,82.05
489,2024-02-17 08:15:00,82.05
490,2024-02-17 08:20:00,82.05
491,2024-02-17 08:25:00,82.05
492,2024-02-17 08:30:00,82.05
493,2024-02-17 08:35:00,82.05
494,2024-02-17 08:40:00,82.05
495,2024-02-17 08:45:00,82.05
496,2024-02-17 08:50:00,82.05
497,2024-02-17 08:55:00,82.05
498,2024-02-17 09:00:00,82.05
499,2024-02-17 09:05:00,82.05
500,2024-02-17 09:10:00,82.05
501,2024-02-17 09:15:00,82.05
502,2024-02-17 09:20:00,82.05
503,2024-02-17 09:25:00,82.05
504,2024-02-17 09:30:00,82.05
505,2024-02-17 09:35:00,82.05
506,2024-02-17 09:40:00,82.05
507,2024-02-17 09:45:00,82.05
508,2024-02-17 09:50:00,82.05
509,2024-02-17 09:55:00,82.05
510,2024-02-17 10:00:00,82.05
511,2024-02-17 10:05:00,82.05
512,2024-02-17 10:10:00,82.05
513,2024-02-17 10:15:00,82.05
514,2024-02-17 10:20:00,82.05
515,2024-02-17 10:25:00,82.05
516,2024-02-17 10:30:00,82.05
517,2024-02-17 10:35:00,82.05
518,2024-02-17 10:40:00,82.05
519,2024-02-17 10:45:00,82.05
520,2024-02-17 10:50:00,82.05
521,2024-02-17 10:55:00,82.05
522,2024-02-17 11:00:00,82.05
523,2024-02-17 11:05:00,82.05
524,2024-02-17 11:10:00,82.05
525,2024-02-17 11:15:00,82.05
526,2024-02-17 11:20:00,82.05
527,2024-02-17 11:25:00,82.05
528,2024-02-17 11:30:00,82.05
529,2024-02-17 11:35:00,82.05
530,2024-02-17 11:40:00,82.05
531,2024-02-17 11:45:00,82.05
532,2024-02-17 11:50:00,82.05
533,2024-02-17 11:55:00,82.05
534,2024-02-17 12:00:00,82.05
535,2024-02-17 12:05:00,82.05
536,2024-02-17 12:10:00,82.05
537,2024-02-17 12:15:00,82.05
538,2024-02-17 12:20:00,82.05
539,2024-02-17 12:25:00,82.05
540,2024-02-17 12:30:00,82.05
541,2024-02-17 12:35:00,82.05
542,2024-02-17 12:40:00,82.05
543,2024-02-17 12:45:00,82.05
544,2024-02-17 12:50:00,82.05
545,2024-02-17 12:55:00,82.05
546,2024-02-17 13:00:00,82.05
547,2024-02-17 13:05:00,82.05
548,2024-02-17 13:10:00,82.05
549,2024-02-17 13:15:00,82.05
550,2024-02-17 13:20:00,82.05
551,2024-02-17 13:25:00,82.05
552,2024-02-17 13:30:00,82.05
553,2024-02-17 13:35:00,82.05
554,2024-02-17 13:40:00,82.05
555,2024-02-17 13:45:00,82.05
556,2024-02-17 13:50:00,82.05
557,2024-02-17 13:55:00,82.05
558,2024-02-17 14:00:00,82.05
559,2024-02-17 14:05:00,82.05
560,2024-02-17 14:10:00,82.05
561,2024-02-17 14:15:00,82.05
562,2024-02-17 14:20:00,82.05
563,2024-02-17 14:25:00,82.05
564,2024-02-17 14:30:00,82.05
565,2024-02-17 14:35:00,82.05
566,2024-02-17 14:40:00,82.05
567,2024-02-17 14:45:00,82.05
568,2024-02-17 14:50:00,82.05
569,2024-02-17 14:55:00,82.05
570,2024-02-17 15:00:00,82.05
571,2024-02-17 15:05:00,82.05
572,2024-02-17 15:10:00,82.05
573,2024-02-17 15:15:00,82.05
574,2024-02-17 15:20:00,82.05
575,2024-02-17 15:25:00,82.05
576,2024-02-17 15:30:00,82.05
577,2024-02-17 15:35:00,82.05
578,2024-02-17 15:40:00,82.05
579,2024-02-17 15:45:00,82.05
580,2024-02-17 15:50:00,82.05
581,2024-02-17 15:55:00,82.05
582,2024-02-17 16:00:00,82.05
583,2024-02-17 16:05:00,82.05
584,2024-02-17 16:10:00,82.05
585,2024-02-17 16:15:00,82.05
586,2024-02-17 16:20:00,82.05
587,2024-02-17 16:25:00,82.05
588,2024-02-17 16:30:00,82.05
589,2024-02-17 16:35:00,82.05
590,2024-02-17 16:40:00,82.05
591,2024-02-17 16:45:00,82.05
592,2024-02-17 16:50:00,82.05
593,2024-02-17 16:55:00,82.05
594,2024-02-17 17:00:00,82.05
595,2024-02-17 17:05:00,82.05
596,2024-02-17 17:10:00,82.05
597,2024-02-17 17:15:00,82.05
598,2024-02-17 17:20:00,82.05
599,2024-02-17 17:25:00,82.05
600,2024-02-17 17:30:00,82.05
601,2024-02-17 17:35:00,82.05
602,2024-02-17 17:40:00,82.05
603,2024-02-17 17:45:00,82.05
604,2024-02-17 17:50:00,82.05
605,2024-02-17 17:55:00,82.05
606,2024-02-17 18:00:00,82.05
607,2024-02-17 18:05:00,82.05
608,2024-02-17 18:10:00,82.05
609,2024-02-17 18:15:00,82.05
610,2024-02-17 18:20:00,82.05
611,2024-02-17 18:25:00,82.05
612,2024-02-17 18:30:00,82.05
613,2024-02-17 18:35:00,82.05
614,2024-02-17 18:40:00,82.05
615,2024-02-17 18:45:00,82.05
616,2024-02-17 18:50:00,82.05
617,2024-02-17 18:55:00,82.05
618,2024-02-17 19:00:00,82.05
619,2024-02-17 19:05:00,82.05
620,2024-02-17 19:10:00,82.05
621,2024-02-17 19:15:00,82.05
622,2024-02-17 19:20:00,82.05
623,2024-02-17 19:25:00,82.05
624,2024-02-17 19:30:00,82.05
625,2024-02-17 19:35:00,82.05
626,2024-02-17 19:40:00,82.05
627,2024-02-17 19:45:00,82.05
628,2024-02-17 19:50:00,82.05
629,2024-02-17 19:55:00,82.05
630,2024-02-17 20:00:00,82.05
631,2024-02-17 20:05:00,82.05
632,2024-02-17 20:10:00,82.05
633,2024-02-17 20:15:00,82.05
634,2024-02-17 20:20:00,82.05
635,2024-02-17 20:25:00,82.05
636,2024-02-17 20:30:00,82.05
637,2024-02-17 20:35:00,82.05
638,2024-02-17 20:40:00,82.05
639,2024-02-17 20:45:00,82.05
640,2024-02-17 20:50:00,82.05
641,2024-02-17 20:55:00,82.05
642,2024-02-17 21:00:00,82.05
643,2024-02-17 21:05:00,82.05
644,2024-02-17 21:10:00,82.05
645,2024-02-17 21:15:00,82.05
646,2024-02-17 21:20:00,82.05
647,2024-02-17 21:25:00,82.05
648,2024-02-17 21:30:00,82.05
649,2024-02-17 21:35:00,82.05
650,2024-02-17 21:40:00,82.05
651,2024-02-17 21:45:00,82.05
652,2024-02-17 21:50:00,82.05
653,2024-02-17 21:55:00,82.05
654,2024-02-17 22:00:00,82.05
655,2024-02-17 22:05:00,82.05
656,2024-02-17 22:10:00,82.05
657,2024-02-17 22:15:00,82.05
658,2024-02-17 22:20:00,82.05
659,2024-02-17 22:25:00,82.05
660,2024-02-17 22:30:00,82.05
661,2024-02-17 22:35:00,82.05
662,2024-02-17 22:40:00,82.05
663,2024-02-17 22:45:00,82.05
664,2024-02-17 22:50:00,82.05
665,2024-02-17 22:55:00,82.05
666,2024-02-17 23:00:00,82.05
667,2024-02-17 23:05:00,82.05
668,2024-02-17 23:10:00,82.05
669,2024-02-17 23:15:00,82.05
670,2024-02-17 23:20:00,82.05
671,2024-02-17 23:25:00,82.05
672,2024-02-17 23:30:00,82.05
673,2024-02-17 23:35:00,82.05
674,2024-02-17 23:40:00,82.05
675,2024-02-17 23:45:00,82.05
676,2024-02-17 23:50:00,82.05
677,2024-02-17 23:55:00,82.05
678,2024-02-18 00:00:00,82.05
679,2024-02-18 00:05:00,82.05
680,2024-02-18 00:10:00,82.05
681,2024-02-18 00:15:00,82.05
682,2024-02-18 00:20:00,82.05
683,2024-02-18 00:25:00,82.05
684,2024-02-18 00:30:00,82.05
685,2024-02-18 00:35:00,82.05
