Date,Rank,Symbol,DailyRet%,Gap%,DayRange%,Close,Volume
2026-06-19,38,ABCAPITAL,1.43,-0.18,2.33,375.9,11199442
2026-06-19,39,FDC,1.34,-1.04,3.54,389.35,138399
2026-06-19,40,ENRIN,1.33,-0.36,2.51,3833.9,539337
2026-06-22,1,KIRLOSENG,20.0,10.47,9.53,2389.8,1794366
2026-06-22,2,GREAVESCOT,7.06,0.86,10.3,212.55,11344166
2026-06-22,3,IDBI,5.63,0.46,7.65,87.65,83820771
2026-06-22,4,CIPLA,4.73,1.49,3.52,1415.7,3368853
2026-06-22,5,ESCORTS,4.58,0.15,4.92,2950.4,303035
2026-06-22,6,EDELWEISS,4.47,0.24,6.82,130.28,15730560
2026-06-22,7,ABCAPITAL,4.27,0.56,4.75,391.95,11010826
2026-06-22,8,AJANTPHARM,4.06,0.99,4.26,3189.7,140206
2026-06-22,9,FDC,3.63,-0.57,5.1,403.5,449704
2026-06-22,10,DBL,3.5,0.75,4.19,454.9,225761
2026-06-22,11,AIAENG,3.44,1.34,3.45,4848.0,245621
2026-06-22,12,BBTC,3.36,0.64,4.13,1589.3,147688
2026-06-22,13,CERA,3.31,1.58,5.89,6661.5,40237
2026-06-22,14,ADANIGREEN,3.16,0.44,4.29,1549.9,2956240
2026-06-22,15,CESC,3.15,0.89,4.35,174.22,3275947
2026-06-22,16,ENGINERSIN,3.09,0.4,4.36,258.5,7510440
2026-06-22,17,BHARATFORG,3.06,0.91,3.52,2103.8,1846475
2026-06-22,18,EIHOTEL,2.58,0.95,3.01,330.15,365179
2026-06-22,19,IDFCFIRSTB,2.55,0.0,3.85,80.69,44256995
2026-06-22,20,GUJALKALI,2.54,-0.52,4.63,654.9,58309
2026-06-22,21,DEEPAKFERT,2.51,0.43,3.32,1602.6,416124
2026-06-22,22,GESHIP,2.48,0.72,3.51,1473.3,452525
2026-06-22,23,GNFC,2.44,0.03,8.49,581.5,2466784
2026-06-22,24,HAL,2.43,0.36,3.23,4515.2,1337548
2026-06-22,25,HONAUT,2.39,0.91,2.54,38355.0,5678
2026-06-22,26,IEX,2.36,0.0,4.19,125.68,11354470
2026-06-22,27,APLLTD,2.33,0.0,4.85,780.75,222284
2026-06-22,28,ENDURANCE,2.31,0.32,3.68,2682.9,211954
2026-06-22,29,BOMDYEING,2.27,1.11,3.33,138.07,1947904
2026-06-22,30,GPPL,2.27,0.6,3.06,156.55,2522603
2026-06-22,31,FINCABLES,2.25,1.18,3.59,1190.5,813753
2026-06-22,32,CRISIL,2.24,0.0,3.2,4224.5,51836
2026-06-22,33,LALPATHLAB,2.2,0.26,2.23,1671.8,191369
2026-06-22,34,ECLERX,2.19,0.0,2.86,1449.8,127294
2026-06-22,35,ADANIENSOL,2.12,0.5,3.2,1539.4,1683730
2026-06-22,36,FINPIPE,2.08,0.52,2.56,179.24,1289465
2026-06-22,37,CYIENT,2.05,0.68,2.43,876.65,293058
2026-06-22,38,BAJAJHLDNG,2.04,0.6,2.33,10895.0,97395
2026-06-22,39,KANSAINER,2.0,0.41,2.34,215.35,290067
2026-06-22,40,BASF,1.98,-1.08,3.96,3572.9,69130
2026-06-23,1,BASF,4.84,1.54,7.91,3745.8,217101
2026-06-23,2,KIRLOSENG,4.8,4.65,12.13,2504.4,12991735
2026-06-23,3,AVANTIFEED,3.15,0.69,7.19,986.5,1547182
2026-06-23,4,AUROPHARMA,2.84,0.02,3.38,1534.2,2092258
2026-06-23,5,BHARATFORG,2.31,0.53,2.6,2152.3,1891131
2026-06-23,6,FDC,2.13,1.56,3.94,412.1,1013084
2026-06-23,7,ERIS,1.7,0.58,3.59,1461.0,123424
2026-06-23,8,DMART,1.44,-0.45,2.75,4392.9,556327
2026-06-23,9,GLAXO,1.42,0.29,2.1,2396.7,115544
2026-06-23,10,GODREJIND,1.41,0.01,2.68,1131.1,171338
2026-06-23,11,JBCHEPHARM,1.4,-0.87,3.35,2237.0,189284
2026-06-23,12,GRANULES,1.23,1.36,2.43,788.0,1618500
2026-06-23,13,CIPLA,1.23,0.5,2.98,1433.1,4958067
2026-06-23,14,CONCOR,1.18,0.07,2.67,479.25,2396783
2026-06-23,15,CYIENT,1.09,-0.01,2.56,886.2,309526
2026-06-23,16,DBL,0.95,0.68,4.19,459.2,247585
2026-06-23,17,CCL,0.93,0.9,2.11,1159.4,164499
2026-06-23,18,ALKEM,0.9,1.29,2.18,5415.5,210575
2026-06-23,19,ELGIEQUIP,0.9,0.6,3.19,619.85,663883
2026-06-23,20,HINDPETRO,0.89,0.7,1.81,396.75,4766451
2026-06-23,21,3MINDIA,0.87,-0.02,3.56,33615.0,6739
2026-06-23,22,HIMATSEIDE,0.86,0.9,3.23,85.85,1768604
2026-06-23,23,DRREDDY,0.82,0.5,2.68,1301.3,2878800
2026-06-23,24,JINDALSAW,0.82,0.11,2.42,257.81,1379040
2026-06-23,25,AIAENG,0.79,0.25,4.91,4886.1,297045
2026-06-23,26,LUPIN,0.76,0.21,1.53,2357.8,830828
2026-06-23,27,GRINDWELL,0.72,0.41,3.53,2125.4,70096
2026-06-23,28,ENGINERSIN,0.67,0.0,2.96,260.24,7878530
2026-06-23,29,INDIACEM,0.58,0.12,1.48,380.05,131773
2026-06-23,30,BIRLACORPN,0.54,1.32,3.97,1012.2,133737
2026-06-23,31,BIOCON,0.5,0.56,2.81,423.2,6927189
2026-06-23,32,COCHINSHIP,0.49,0.09,1.96,1483.6,2036034
2026-06-23,33,BRITANNIA,0.45,0.0,1.52,5241.0,220646
2026-06-23,34,CHOLAFIN,0.41,0.06,1.81,1725.9,1934588
2026-06-23,35,BATAINDIA,0.37,-0.35,3.89,733.7,687022
2026-06-23,36,AXISBANK,0.36,0.0,1.16,1363.5,5745853
2026-06-23,37,GULFOILLUB,0.31,0.0,3.37,1038.95,84838
2026-06-23,38,FINPIPE,0.28,0.98,4.51,179.75,2137808
2026-06-23,39,COROMANDEL,0.26,0.22,1.12,1992.8,115101
2026-06-23,40,APOLLOHOSP,0.22,0.34,1.2,8487.5,248581
2026-06-24,1,CREDITACC,6.53,0.74,9.45,1460.3,1972612
2026-06-24,2,INDOSTAR,6.33,-0.66,8.23,260.25,365068
2026-06-24,3,EXIDEIND,5.4,0.01,6.33,399.5,8753108
2026-06-24,4,INDIGO,4.95,0.58,5.3,5207.2,2145122
2026-06-24,5,CHOLAHLDNG,4.11,0.03,5.7,1648.4,199799
2026-06-24,6,GREAVESCOT,4.1,-0.27,7.2,213.98,5028215
2026-06-24,7,HINDPETRO,4.07,-0.05,4.66,412.9,7705798
2026-06-24,8,AUBANK,3.98,-0.52,5.07,1067.2,4900913
2026-06-24,9,CHOLAFIN,3.88,-0.17,4.75,1792.9,2368949
2026-06-24,10,BRIGADE,3.81,0.08,6.62,543.55,830543
2026-06-24,11,HSCL,3.72,-0.23,5.93,663.0,10544357
2026-06-24,12,GALAXYSURF,3.68,-0.03,6.54,2004.7,25065
2026-06-24,13,ADANIENT,3.6,0.86,3.6,3069.7,2527812
2026-06-24,14,ABFRL,3.48,0.12,4.97,61.6,12103015
2026-06-24,15,FINEORG,3.35,1.17,3.66,5270.6,23348
2026-06-24,16,CUB,3.18,0.61,4.14,204.6,3584174
2026-06-24,17,BAJFINANCE,2.97,-1.04,4.31,990.95,9873777
2026-06-24,18,AMBUJACEM,2.89,0.28,3.1,426.85,4347023
2026-06-24,19,ABCAPITAL,2.88,0.0,3.82,394.8,5800974
2026-06-24,20,INFY,2.65,1.13,2.7,1056.6,12346266
2026-06-24,21,ICICIBANK,2.64,0.17,2.76,1373.6,16440708
2026-06-24,22,KRBL,2.62,-0.1,3.59,393.95,464998
2026-06-24,23,HIMATSEIDE,2.61,0.58,4.16,88.09,3439566
2026-06-24,24,INDUSINDBK,2.45,-0.15,3.73,927.6,1793188
2026-06-24,25,KIRLOSENG,2.36,-1.62,7.21,2563.6,3825730
2026-06-24,26,GULFOILLUB,2.34,-0.32,3.45,1063.3,79584
2026-06-24,27,BPCL,2.32,0.1,2.79,315.7,7690718
2026-06-24,28,ASHOKLEY,2.28,0.0,3.19,154.91,18034532
2026-06-24,29,BANDHANBNK,2.24,-0.2,4.89,211.76,10287087
2026-06-24,30,IOC,2.19,0.57,2.48,146.3,17387166
2026-06-24,31,FINPIPE,2.17,0.27,4.42,183.65,1659247
2026-06-24,32,AJANTPHARM,2.14,-0.08,3.05,3255.7,88002
2026-06-24,33,HONAUT,2.12,0.77,2.97,39015.0,9009
2026-06-24,34,AAVAS,2.09,-0.15,3.18,1482.6,227838
2026-06-24,35,DRREDDY,2.08,0.67,2.83,1328.4,3346371
2026-06-24,36,GODREJIND,1.91,0.79,4.17,1152.7,258750
2026-06-24,37,GESHIP,1.83,-0.45,4.66,1497.2,494530
2026-06-24,38,FEDERALBNK,1.66,-0.13,2.75,325.2,9481304
2026-06-24,39,ICRA,1.65,0.0,3.8,5306.5,20046
2026-06-24,40,ADANIPORTS,1.64,0.11,2.41,1813.3,2141905
2026-06-25,1,BLISSGVS,6.92,0.23,8.01,491.95,1726808
2026-06-25,2,HFCL,5.0,2.46,2.68,215.0,23441205
2026-06-25,3,HERITGFOOD,4.99,0.5,9.38,336.8,2921520
2026-06-25,4,GRINDWELL,4.68,-0.34,8.14,2228.0,182446
2026-06-25,5,INDIGO,4.66,1.11,3.84,5450.0,5145228
2026-06-25,6,ASHOKLEY,3.72,1.09,3.67,160.68,60935591
2026-06-25,7,CGPOWER,2.46,0.0,3.21,942.1,3215230
2026-06-25,8,HSCL,2.28,0.14,4.98,678.1,14453572
2026-06-25,9,APOLLOTYRE,2.1,1.0,3.62,430.65,1815374
2026-06-25,10,GULFOILLUB,2.09,0.63,3.0,1085.5,118158
2026-06-25,11,HIMATSEIDE,2.0,0.9,7.63,89.85,5589210
2026-06-25,12,IFBIND,1.76,0.52,2.69,1278.4,40809
2026-06-25,13,LALPATHLAB,1.76,0.0,2.33,1689.2,262380
2026-06-25,14,DRREDDY,1.66,0.26,2.34,1350.5,1699744
2026-06-25,15,AUROPHARMA,1.61,0.35,2.16,1555.2,2098976
2026-06-25,16,CUMMINSIND,1.56,0.0,2.66,5642.0,479618
2026-06-25,17,BERGEPAINT,1.53,0.71,3.47,538.65,604446
2026-06-25,18,IGL,1.45,1.05,2.04,170.38,4244989
2026-06-25,19,COLPAL,1.41,0.24,1.59,1993.0,685326
2026-06-25,20,HYUNDAI,1.4,0.29,1.93,1969.4,742118
2026-06-25,21,GODREJCP,1.38,0.05,1.76,1034.6,946405
2026-06-25,22,CEATLTD,1.14,0.85,2.32,3490.0,133764
2026-06-25,23,BHARATFORG,1.06,0.8,2.03,2145.3,1291633
2026-06-25,24,JINDALSAW,1.02,0.05,3.72,260.72,2090576
2026-06-25,25,ICICIBANK,1.01,0.6,1.74,1387.5,17173209
2026-06-25,26,HONAUT,1.0,0.0,1.67,39405.0,4985
2026-06-25,27,BAJAJ-AUTO,0.95,0.26,1.65,9843.0,352943
2026-06-25,28,HDFCAMC,0.94,0.52,2.02,2649.7,824774
2026-06-25,29,DBL,0.9,0.31,3.12,459.7,234119
2026-06-25,30,ATUL,0.88,0.6,1.95,6670.5,15376
2026-06-25,31,COROMANDEL,0.86,0.78,2.15,2000.4,192526
2026-06-25,32,BIRLACORPN,0.84,1.15,2.05,1003.9,71756
2026-06-25,33,ADANIENSOL,0.8,0.88,2.04,1507.8,1235265
2026-06-25,34,HINDUNILVR,0.76,0.15,1.85,2174.2,1898262
2026-06-25,35,ECLERX,0.75,0.35,2.69,1404.5,225774
2026-06-25,36,ICRA,0.74,-0.12,3.63,5346.0,22652
2026-06-25,37,GODREJIND,0.69,0.6,2.97,1160.7,126756
2026-06-25,38,ESCORTS,0.65,0.86,2.77,2949.7,155406
2026-06-25,39,INDIACEM,0.52,0.3,1.75,383.85,1776648
2026-06-25,40,DLF,0.52,0.62,1.9,621.35,3891469
2026-06-29,1,BLISSGVS,7.71,-0.01,10.0,529.9,2818976
2026-06-29,2,AJANTPHARM,6.41,0.0,9.78,3384.2,922011
2026-06-29,3,FINCABLES,5.62,0.0,8.01,1179.2,1244887
2026-06-29,4,CHENNPETRO,4.68,0.25,5.36,1153.8,1834187
2026-06-29,5,CARBORUNIV,4.25,-0.1,5.55,1191.9,317444
2026-06-29,6,GRANULES,4.0,0.1,5.09,794.8,2627803
2026-06-29,7,KEI,3.49,0.49,8.45,5452.0,1621316
2026-06-29,8,BAJAJCON,3.23,-0.6,5.35,597.15,856106
2026-06-29,9,FDC,3.04,0.0,4.62,420.7,378608
2026-06-29,10,EMAMILTD,2.92,-0.24,4.87,408.55,1067626
2026-06-29,11,LUPIN,2.81,0.28,3.54,2409.3,2044185
2026-06-29,12,BHEL,2.74,0.0,5.6,413.75,45313478
2026-06-29,13,JBCHEPHARM,2.64,0.87,3.52,2303.2,915081
2026-06-29,14,AIAENG,2.52,1.0,4.39,4951.4,154754
2026-06-29,15,COALINDIA,2.17,0.06,2.91,444.85,21400224
2026-06-29,16,CERA,2.1,-0.09,4.13,6463.5,17177
2026-06-29,17,CAPLIPOINT,2.05,0.0,4.14,2557.9,213699
2026-06-29,18,BALMLAWRIE,2.03,-0.01,5.2,182.91,312089
2026-06-29,19,APLLTD,1.96,0.86,2.2,786.65,139448
2026-06-29,20,ABB,1.93,0.1,5.46,7128.0,915384
2026-06-29,21,FINEORG,1.87,-0.69,3.88,5334.1,20773
2026-06-29,22,DRREDDY,1.87,2.81,4.38,1375.7,8857211
2026-06-29,23,ETERNAL,1.67,1.9,1.67,259.4,34568988
2026-06-29,24,ATGL,1.65,-1.65,5.78,731.65,3419928
2026-06-29,25,GESHIP,1.61,-0.26,5.58,1523.2,1134721
2026-06-29,26,JAMNAAUTO,1.58,0.0,3.68,132.86,1716632
2026-06-29,27,CGPOWER,1.5,1.91,3.08,956.25,12311661
2026-06-29,28,GLENMARK,1.49,0.72,2.7,2186.6,1414518
2026-06-29,29,DMART,1.45,-0.1,2.5,4357.0,722211
2026-06-29,30,GRAPHITE,1.44,0.0,2.84,614.55,797253
2026-06-29,31,HINDZINC,1.44,0.0,2.08,525.5,3491577
2026-06-29,32,CUB,1.33,0.45,3.47,201.5,6336187
2026-06-29,33,BHARATFORG,1.19,0.0,6.61,2170.9,7505450
2026-06-29,34,CARERATING,1.16,-0.61,5.48,1672.2,58997
2026-06-29,35,KTKBANK,1.13,-0.56,2.3,268.6,1287648
2026-06-29,36,HINDALCO,1.11,-0.12,2.26,963.8,9499504
2026-06-29,37,CHAMBLFERT,1.11,-0.01,3.5,474.25,735306
2026-06-29,38,BEL,1.08,-0.1,3.62,411.6,26669735
2026-06-29,39,INDOCO,1.06,2.76,7.2,234.06,639344
2026-06-29,40,HINDCOPPER,0.98,0.14,3.14,496.2,5113811
2026-06-30,1,HIMATSEIDE,5.98,0.97,8.1,91.83,2887733
2026-06-30,2,COCHINSHIP,5.62,0.45,6.17,1507.9,2885327
2026-06-30,3,BALRAMCHIN,5.28,0.08,7.11,554.95,906822
2026-06-30,4,GREAVESCOT,4.97,0.5,5.94,219.98,5080746
2026-06-30,5,COROMANDEL,4.76,0.31,5.53,2005.0,627136
2026-06-30,6,APLLTD,4.59,0.2,6.09,822.75,919045
2026-06-30,7,GLAXO,4.07,0.48,5.33,2450.3,218133
2026-06-30,8,CREDITACC,4.04,0.5,4.46,1489.5,509666
2026-06-30,9,DCAL,4.03,0.0,5.55,175.37,436128
2026-06-30,10,CANFINHOME,3.66,1.0,5.76,867.95,1683384
2026-06-30,11,IFBIND,3.54,1.0,5.76,1287.7,100363
2026-06-30,12,CUB,3.52,0.72,3.47,208.6,3818201
2026-06-30,13,BEML,3.0,0.6,3.33,1760.4,388331
2026-06-30,14,ALKEM,2.83,0.0,3.54,5570.0,340712
2026-06-30,15,ENRIN,2.77,0.12,3.4,3683.3,389424
2026-06-30,16,BOMDYEING,2.7,0.22,3.13,132.71,649777
2026-06-30,17,CAPLIPOINT,2.66,0.81,4.21,2626.0,390700
2026-06-30,18,CESC,2.63,0.19,3.11,168.81,1816596
2026-06-30,19,AIAENG,2.63,0.5,5.41,5081.4,205842
2026-06-30,20,CEATLTD,2.6,0.03,2.87,3482.6,64875
2026-06-30,21,AAVAS,2.49,0.28,3.16,1520.8,154482
2026-06-30,22,ADANIENT,2.48,0.59,2.89,3036.0,2099291
2026-06-30,23,ASTERDM,2.45,1.07,3.47,784.45,910727
2026-06-30,24,KALYANKJIL,2.34,0.44,4.08,386.7,7975729
2026-06-30,25,GRANULES,2.32,0.4,3.14,813.25,1560172
2026-06-30,26,BAJFINANCE,2.31,0.49,3.39,1004.75,12445420
2026-06-30,27,APOLLOTYRE,2.27,1.93,1.99,430.2,744125
2026-06-30,28,INDOCO,2.2,0.45,3.96,239.22,101628
2026-06-30,29,CUMMINSIND,2.13,0.74,2.74,5659.5,646570
2026-06-30,30,ASTRAZEN,2.09,0.02,2.76,8226.5,5638
2026-06-30,31,AUROPHARMA,2.02,0.23,2.68,1578.7,3230823
2026-06-30,32,ETERNAL,2.0,0.31,3.62,264.6,32940948
2026-06-30,33,ERIS,1.98,-0.31,3.34,1433.5,45596
2026-06-30,34,ADANIPORTS,1.92,0.61,1.9,1810.2,2230098
2026-06-30,35,FEDERALBNK,1.85,0.23,2.5,330.05,15572784
2026-06-30,36,GODREJIND,1.84,0.13,3.05,1174.7,142444
2026-06-30,37,HONAUT,1.83,-0.05,2.31,39735.0,4431
2026-06-30,38,BLISSGVS,1.83,1.53,4.34,539.6,1324201
2026-06-30,39,HDFCAMC,1.79,0.74,2.46,2653.2,753577
2026-06-30,40,KTKBANK,1.79,0.15,3.11,273.4,1411536
2026-07-01,1,ETERNAL,5.71,0.64,5.78,279.7,66845146
2026-07-01,2,DABUR,5.34,0.17,5.77,444.75,8597999
2026-07-01,3,DLF,4.62,0.06,5.27,648.7,4916575
2026-07-01,4,GMDCLTD,4.57,-0.33,5.69,610.65,3416293
2026-07-01,5,CEATLTD,4.37,0.5,5.5,3634.8,289501
2026-07-01,6,GUJGASLTD,3.96,2.43,5.76,340.0,2029887
2026-07-01,7,EDELWEISS,3.83,0.15,5.84,125.44,4016386
2026-07-01,8,BEML,3.71,0.4,6.45,1825.7,1389124
2026-07-01,9,COLPAL,3.7,0.36,3.84,2071.9,578144
2026-07-01,10,CUB,3.57,-0.29,5.18,216.05,3912286
2026-07-01,11,ADANIENT,3.54,0.16,4.51,3143.6,3415655
2026-07-01,12,HDFCAMC,3.49,0.37,3.65,2745.8,1139695
2026-07-01,13,IRCON,3.49,0.33,4.71,135.64,6451020
2026-07-01,14,GODREJCP,3.33,0.69,3.08,1043.6,1550546
2026-07-01,15,ASIANPAINT,3.06,0.47,3.76,2716.4,1097512
2026-07-01,16,HINDUNILVR,3.01,0.72,3.3,2182.0,2497576
2026-07-01,17,DEEPAKFERT,2.98,0.12,3.21,1604.6,234471
2026-07-01,18,ASHOKLEY,2.93,0.12,4.98,162.32,41112595
2026-07-01,19,KANSAINER,2.92,0.52,3.96,210.02,302801
2026-07-01,20,ADANIGREEN,2.87,0.0,4.26,1535.0,2563470
2026-07-01,21,BAJAJCON,2.6,-0.16,5.48,614.55,720891
2026-07-01,22,EMAMILTD,2.57,0.16,3.85,414.7,972387
2026-07-01,23,CGPOWER,2.56,0.61,3.04,976.5,3489753
2026-07-01,24,HAVELLS,2.54,1.15,2.46,1188.8,1370728
2026-07-01,25,JAMNAAUTO,2.45,0.06,2.84,134.59,2100248
2026-07-01,26,DBCORP,2.39,0.5,4.07,195.31,92472
2026-07-01,27,ADVENZYMES,2.31,1.37,4.28,314.6,1000404
2026-07-01,28,IFCI,2.28,0.61,3.62,76.59,43039601
2026-07-01,29,BRITANNIA,2.24,0.0,3.13,5262.0,475937
2026-07-01,30,BOSCHLTD,2.22,0.13,2.37,40785.0,44664
2026-07-01,31,ADANIPORTS,2.1,1.07,3.66,1848.2,4123193
2026-07-01,32,CDSL,2.06,0.25,3.01,1332.4,2265248
2026-07-01,33,BSE,2.03,0.11,2.17,3944.1,2285604
2026-07-01,34,ADANIENSOL,2.01,0.0,4.47,1521.4,2095932
2026-07-01,35,ASTRAL,1.98,0.25,2.43,1362.1,941375
2026-07-01,36,GODREJIND,1.93,0.54,3.7,1197.4,177212
2026-07-01,37,INDUSINDBK,1.88,0.31,2.43,941.6,2290915
2026-07-01,38,HUDCO,1.83,1.75,2.29,208.77,3981114
2026-07-01,39,AXISBANK,1.71,0.0,2.38,1368.7,3187785
2026-07-01,40,CANFINHOME,1.66,0.23,3.06,882.35,171784
2026-07-02,1,ECLERX,7.41,0.67,6.99,1431.1,326157
2026-07-02,2,EXIDEIND,7.08,0.42,7.07,418.0,8954480
2026-07-02,3,DELTACORP,5.96,0.31,7.68,67.6,3714708
2026-07-02,4,INFY,5.15,2.14,3.35,1036.0,8149993
2026-07-02,5,COFORGE,4.78,1.77,4.17,1436.2,2740997
2026-07-02,6,CEATLTD,3.97,0.91,4.48,3779.0,238832
2026-07-02,7,HCLTECH,3.89,1.43,2.79,1074.4,1672569
2026-07-02,8,FSL,3.47,1.27,4.76,237.67,1687877
2026-07-02,9,HINDPETRO,3.2,0.73,2.97,404.65,2584545
2026-07-02,10,ABFRL,2.95,0.51,3.24,60.4,2727284
2026-07-02,11,BPCL,2.79,0.26,3.19,312.7,3666286
2026-07-02,12,BAJAJFINSV,2.66,0.36,2.51,1845.5,698737
2026-07-02,13,GREAVESCOT,2.57,0.35,2.68,226.69,1382591
2026-07-02,14,IOC,2.55,0.34,2.48,143.4,9046554
2026-07-02,15,EIDPARRY,2.53,0.27,3.72,739.0,196867
2026-07-02,16,APOLLOTYRE,2.49,0.54,2.51,442.4,958102
2026-07-02,17,CREDITACC,2.38,0.85,2.52,1538.0,116107
2026-07-02,18,BALRAMCHIN,2.37,0.41,2.4,558.7,121537
2026-07-02,19,AMBUJACEM,2.14,0.8,1.59,427.8,1477091
2026-07-02,20,HINDALCO,2.13,0.25,2.18,959.75,1217601
2026-07-02,21,LALPATHLAB,2.09,0.01,2.38,1657.0,79691
2026-07-02,22,GLENMARK,2.08,0.6,3.34,2206.8,207906
2026-07-02,23,CHOLAHLDNG,2.04,1.18,1.93,1695.3,34975
2026-07-02,24,BALKRISIND,1.88,0.4,2.3,2210.1,34133
2026-07-02,25,INDOSTAR,1.86,0.44,3.44,257.3,52326
2026-07-02,26,DBCORP,1.8,0.44,2.36,198.83,35911
2026-07-02,27,DCAL,1.73,0.5,3.01,179.01,105931
2026-07-02,28,CDSL,1.65,0.26,1.88,1354.4,787563
2026-07-02,29,BATAINDIA,1.5,0.56,1.55,692.3,50485
2026-07-02,30,BAJAJHLDNG,1.46,0.57,1.46,10875.0,19313
2026-07-02,31,ACC,1.38,0.29,1.3,1350.6,38401
2026-07-02,32,INDIACEM,1.37,0.0,2.34,379.85,65323
2026-07-02,33,GRANULES,1.35,-0.01,2.21,822.35,161767
2026-07-02,34,GNFC,1.35,0.36,1.39,537.75,82973
2026-07-02,35,BLISSGVS,1.32,0.0,1.77,530.45,127613
2026-07-02,36,AVANTIFEED,1.31,0.78,1.64,957.5,77335
2026-07-02,37,FORTIS,1.31,-0.01,1.65,961.5,508225
2026-07-02,38,HSCL,1.31,0.57,1.7,654.0,1897816
2026-07-02,39,JSWSTEEL,1.31,0.81,1.33,1232.1,340835
2026-07-02,40,KALYANKJIL,1.3,1.1,2.2,386.0,1503360
